Design Name,SKU,Source ZIP,Source Image,Role,Sequence,Original Storage Path,Thumbnail Storage Path,Local Thumbnail
MARMI BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-149,glossy 3.3.zip,glossy 3.3/MARMI BEIGE/MARMI BEIGE_P7.jpg,product,7,products/glossy/vit-60120-8-50-glo-mar-whit-149/originals/MARMI BEIGE_P7.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-149/thumbnails/marmi-beige-p7.webp,thumbnails/vit-60120-8-50-glo-mar-whit-149/marmi-beige-p7.webp
MARMI BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-149,glossy 3.3.zip,glossy 3.3/MARMI BEIGE/MARMI BEIGE_P8.jpg,product,8,products/glossy/vit-60120-8-50-glo-mar-whit-149/originals/MARMI BEIGE_P8.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-149/thumbnails/marmi-beige-p8.webp,thumbnails/vit-60120-8-50-glo-mar-whit-149/marmi-beige-p8.webp
MARMI BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-149,glossy 3.3.zip,glossy 3.3/MARMI BEIGE/MARMI BEIGE_P9.jpg,product,9,products/glossy/vit-60120-8-50-glo-mar-whit-149/originals/MARMI BEIGE_P9.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-149/thumbnails/marmi-beige-p9.webp,thumbnails/vit-60120-8-50-glo-mar-whit-149/marmi-beige-p9.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p1.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P10.jpg,product,10,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P10.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p10.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p10.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p2.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p3.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p4.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p5.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P6.jpg,product,6,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P6.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p6.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p6.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P7.jpg,product,7,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P7.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p7.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p7.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P8.jpg,product,8,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P8.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p8.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p8.webp
MARMI BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-150,glossy 3.3.zip,glossy 3.3/MARMI BIANCO/MARMI BIANCO_P9.jpg,product,9,products/glossy/vit-60120-8-50-glo-mar-whit-150/originals/MARMI BIANCO_P9.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-150/thumbnails/marmi-bianco-p9.webp,thumbnails/vit-60120-8-50-glo-mar-whit-150/marmi-bianco-p9.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p1.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P10.jpg,product,10,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P10.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p10.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p10.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p2.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p3.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p4.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p5.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P6.jpg,product,6,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P6.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p6.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p6.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P7.jpg,product,7,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P7.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p7.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p7.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P8.jpg,product,8,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P8.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p8.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p8.webp
MARMI BRUNO,VIT-60120-8.50-GLO-MAR-WHIT-151,glossy 3.3.zip,glossy 3.3/MARMI BRUNO/MARMI BRUNO_P9.jpg,product,9,products/glossy/vit-60120-8-50-glo-mar-whit-151/originals/MARMI BRUNO_P9.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-151/thumbnails/marmi-bruno-p9.webp,thumbnails/vit-60120-8-50-glo-mar-whit-151/marmi-bruno-p9.webp
MELTONE BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-152,glossy 3.3.zip,glossy 3.3/MELTONE BIANCO/MELTONE BIANCO_01.jpg,other,1,products/glossy/vit-60120-8-50-glo-mar-whit-152/originals/MELTONE BIANCO_01.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-152/thumbnails/meltone-bianco-01.webp,thumbnails/vit-60120-8-50-glo-mar-whit-152/meltone-bianco-01.webp
MELTONE BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-152,glossy 3.3.zip,glossy 3.3/MELTONE BIANCO/MELTONE BIANCO_02.jpg,other,2,products/glossy/vit-60120-8-50-glo-mar-whit-152/originals/MELTONE BIANCO_02.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-152/thumbnails/meltone-bianco-02.webp,thumbnails/vit-60120-8-50-glo-mar-whit-152/meltone-bianco-02.webp
MELTONE BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-152,glossy 3.3.zip,glossy 3.3/MELTONE BIANCO/MELTONE BIANCO_03.jpg,other,3,products/glossy/vit-60120-8-50-glo-mar-whit-152/originals/MELTONE BIANCO_03.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-152/thumbnails/meltone-bianco-03.webp,thumbnails/vit-60120-8-50-glo-mar-whit-152/meltone-bianco-03.webp
MELTONE BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-152,glossy 3.3.zip,glossy 3.3/MELTONE BIANCO/MELTONE BIANCO_04.jpg,other,4,products/glossy/vit-60120-8-50-glo-mar-whit-152/originals/MELTONE BIANCO_04.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-152/thumbnails/meltone-bianco-04.webp,thumbnails/vit-60120-8-50-glo-mar-whit-152/meltone-bianco-04.webp
MORADIYA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-153,glossy 3.3.zip,glossy 3.3/MORADIYA BEIGE/MORADIYA BEIGE P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-153/originals/MORADIYA BEIGE P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-153/thumbnails/moradiya-beige-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-153/moradiya-beige-p1.webp
MORADIYA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-153,glossy 3.3.zip,glossy 3.3/MORADIYA BEIGE/MORADIYA BEIGE P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-153/originals/MORADIYA BEIGE P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-153/thumbnails/moradiya-beige-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-153/moradiya-beige-p2.webp
MORADIYA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-153,glossy 3.3.zip,glossy 3.3/MORADIYA BEIGE/MORADIYA BEIGE P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-153/originals/MORADIYA BEIGE P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-153/thumbnails/moradiya-beige-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-153/moradiya-beige-p3.webp
MORADIYA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-153,glossy 3.3.zip,glossy 3.3/MORADIYA BEIGE/MORADIYA BEIGE P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-153/originals/MORADIYA BEIGE P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-153/thumbnails/moradiya-beige-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-153/moradiya-beige-p4.webp
MORADIYA GREY,VIT-60120-8.50-GLO-MAR-WHIT-154,glossy 3.3.zip,glossy 3.3/MORADIYA GREY/MORADIYA GREY P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-154/originals/MORADIYA GREY P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-154/thumbnails/moradiya-grey-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-154/moradiya-grey-p1.webp
MORADIYA GREY,VIT-60120-8.50-GLO-MAR-WHIT-154,glossy 3.3.zip,glossy 3.3/MORADIYA GREY/MORADIYA GREY P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-154/originals/MORADIYA GREY P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-154/thumbnails/moradiya-grey-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-154/moradiya-grey-p2.webp
MORADIYA GREY,VIT-60120-8.50-GLO-MAR-WHIT-154,glossy 3.3.zip,glossy 3.3/MORADIYA GREY/MORADIYA GREY P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-154/originals/MORADIYA GREY P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-154/thumbnails/moradiya-grey-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-154/moradiya-grey-p3.webp
MORADIYA GREY,VIT-60120-8.50-GLO-MAR-WHIT-154,glossy 3.3.zip,glossy 3.3/MORADIYA GREY/MORADIYA GREY P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-154/originals/MORADIYA GREY P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-154/thumbnails/moradiya-grey-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-154/moradiya-grey-p4.webp
MORADIYA IVORY,VIT-60120-8.50-GLO-MAR-WHIT-155,glossy 3.3.zip,glossy 3.3/MORADIYA IVORY/MORADIYA IVORY P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-155/originals/MORADIYA IVORY P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-155/thumbnails/moradiya-ivory-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-155/moradiya-ivory-p1.webp
MORADIYA IVORY,VIT-60120-8.50-GLO-MAR-WHIT-155,glossy 3.3.zip,glossy 3.3/MORADIYA IVORY/MORADIYA IVORY P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-155/originals/MORADIYA IVORY P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-155/thumbnails/moradiya-ivory-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-155/moradiya-ivory-p2.webp
MORADIYA IVORY,VIT-60120-8.50-GLO-MAR-WHIT-155,glossy 3.3.zip,glossy 3.3/MORADIYA IVORY/MORADIYA IVORY P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-155/originals/MORADIYA IVORY P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-155/thumbnails/moradiya-ivory-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-155/moradiya-ivory-p3.webp
MORADIYA IVORY,VIT-60120-8.50-GLO-MAR-WHIT-155,glossy 3.3.zip,glossy 3.3/MORADIYA IVORY/MORADIYA IVORY P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-155/originals/MORADIYA IVORY P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-155/thumbnails/moradiya-ivory-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-155/moradiya-ivory-p4.webp
MORADIYA WHITE,VIT-60120-8.50-GLO-MAR-WHIT-156,glossy 3.3.zip,glossy 3.3/MORADIYA WHITE/MORADIYA WHITE P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-156/originals/MORADIYA WHITE P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-156/thumbnails/moradiya-white-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-156/moradiya-white-p1.webp
MORADIYA WHITE,VIT-60120-8.50-GLO-MAR-WHIT-156,glossy 3.3.zip,glossy 3.3/MORADIYA WHITE/MORADIYA WHITE P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-156/originals/MORADIYA WHITE P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-156/thumbnails/moradiya-white-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-156/moradiya-white-p2.webp
MORADIYA WHITE,VIT-60120-8.50-GLO-MAR-WHIT-156,glossy 3.3.zip,glossy 3.3/MORADIYA WHITE/MORADIYA WHITE P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-156/originals/MORADIYA WHITE P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-156/thumbnails/moradiya-white-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-156/moradiya-white-p3.webp
MORADIYA WHITE,VIT-60120-8.50-GLO-MAR-WHIT-156,glossy 3.3.zip,glossy 3.3/MORADIYA WHITE/MORADIYA WHITE P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-156/originals/MORADIYA WHITE P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-156/thumbnails/moradiya-white-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-156/moradiya-white-p4.webp
ONYX OMANI BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-157,glossy 4.zip,glossy 4/ONYX OMANI BEIGE/ONYX OMANI BEIGE (VS_23_33_GL)_P11.jpg,product,11,products/glossy/vit-60120-8-50-glo-mar-whit-157/originals/ONYX OMANI BEIGE (VS_23_33_GL)_P11.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-157/thumbnails/onyx-omani-beige-vs-23-33-gl-p11.webp,thumbnails/vit-60120-8-50-glo-mar-whit-157/onyx-omani-beige-vs-23-33-gl-p11.webp
ONYX OMANI BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-157,glossy 4.zip,glossy 4/ONYX OMANI BEIGE/ONYX OMANI BEIGE (VS_23_33_GL)_P12.jpg,product,12,products/glossy/vit-60120-8-50-glo-mar-whit-157/originals/ONYX OMANI BEIGE (VS_23_33_GL)_P12.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-157/thumbnails/onyx-omani-beige-vs-23-33-gl-p12.webp,thumbnails/vit-60120-8-50-glo-mar-whit-157/onyx-omani-beige-vs-23-33-gl-p12.webp
ONYX OMANI BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-157,glossy 4.zip,glossy 4/ONYX OMANI BEIGE/ONYX OMANI BEIGE (VS_23_33_GL)_P13.jpg,product,13,products/glossy/vit-60120-8-50-glo-mar-whit-157/originals/ONYX OMANI BEIGE (VS_23_33_GL)_P13.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-157/thumbnails/onyx-omani-beige-vs-23-33-gl-p13.webp,thumbnails/vit-60120-8-50-glo-mar-whit-157/onyx-omani-beige-vs-23-33-gl-p13.webp
ONYX OMANI BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-157,glossy 4.zip,glossy 4/ONYX OMANI BEIGE/ONYX OMANI BEIGE (VS_23_33_GL)_P14.jpg,product,14,products/glossy/vit-60120-8-50-glo-mar-whit-157/originals/ONYX OMANI BEIGE (VS_23_33_GL)_P14.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-157/thumbnails/onyx-omani-beige-vs-23-33-gl-p14.webp,thumbnails/vit-60120-8-50-glo-mar-whit-157/onyx-omani-beige-vs-23-33-gl-p14.webp
ONYX OMANI BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-157,glossy 4.zip,glossy 4/ONYX OMANI BEIGE/ONYX OMANI BEIGE (VS_23_33_GL)_P15.jpg,product,15,products/glossy/vit-60120-8-50-glo-mar-whit-157/originals/ONYX OMANI BEIGE (VS_23_33_GL)_P15.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-157/thumbnails/onyx-omani-beige-vs-23-33-gl-p15.webp,thumbnails/vit-60120-8-50-glo-mar-whit-157/onyx-omani-beige-vs-23-33-gl-p15.webp
ONYX OMANI SILVER,VIT-60120-8.50-GLO-MAR-WHIT-158,glossy 4.zip,glossy 4/ONYX OMANI SILVER/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-158/originals/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-158/thumbnails/onyx-omani-silver-vs-23-33-gl-grey-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-158/onyx-omani-silver-vs-23-33-gl-grey-p1.webp
ONYX OMANI SILVER,VIT-60120-8.50-GLO-MAR-WHIT-158,glossy 4.zip,glossy 4/ONYX OMANI SILVER/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-158/originals/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-158/thumbnails/onyx-omani-silver-vs-23-33-gl-grey-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-158/onyx-omani-silver-vs-23-33-gl-grey-p2.webp
ONYX OMANI SILVER,VIT-60120-8.50-GLO-MAR-WHIT-158,glossy 4.zip,glossy 4/ONYX OMANI SILVER/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-158/originals/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-158/thumbnails/onyx-omani-silver-vs-23-33-gl-grey-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-158/onyx-omani-silver-vs-23-33-gl-grey-p3.webp
ONYX OMANI SILVER,VIT-60120-8.50-GLO-MAR-WHIT-158,glossy 4.zip,glossy 4/ONYX OMANI SILVER/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-158/originals/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-158/thumbnails/onyx-omani-silver-vs-23-33-gl-grey-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-158/onyx-omani-silver-vs-23-33-gl-grey-p4.webp
ONYX OMANI SILVER,VIT-60120-8.50-GLO-MAR-WHIT-158,glossy 4.zip,glossy 4/ONYX OMANI SILVER/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-158/originals/ONYX OMANI SILVER (VS_23_33_GL_GREY)_P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-158/thumbnails/onyx-omani-silver-vs-23-33-gl-grey-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-158/onyx-omani-silver-vs-23-33-gl-grey-p5.webp
PICASSO BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-159,glossy 4.zip,glossy 4/PICASSO BIANCO/PICASSO BIANCO_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-159/originals/PICASSO BIANCO_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-159/thumbnails/picasso-bianco-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-159/picasso-bianco-p1.webp
PICASSO BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-159,glossy 4.zip,glossy 4/PICASSO BIANCO/PICASSO BIANCO_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-159/originals/PICASSO BIANCO_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-159/thumbnails/picasso-bianco-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-159/picasso-bianco-p2.webp
PICASSO BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-159,glossy 4.zip,glossy 4/PICASSO BIANCO/PICASSO BIANCO_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-159/originals/PICASSO BIANCO_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-159/thumbnails/picasso-bianco-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-159/picasso-bianco-p3.webp
PICASSO BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-159,glossy 4.zip,glossy 4/PICASSO BIANCO/PICASSO BIANCO_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-159/originals/PICASSO BIANCO_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-159/thumbnails/picasso-bianco-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-159/picasso-bianco-p4.webp
PICASSO GREY,VIT-60120-8.50-GLO-MAR-WHIT-160,glossy 4.zip,glossy 4/PICASSO GREY/PICASSO GREY_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-160/originals/PICASSO GREY_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-160/thumbnails/picasso-grey-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-160/picasso-grey-p1.webp
PICASSO GREY,VIT-60120-8.50-GLO-MAR-WHIT-160,glossy 4.zip,glossy 4/PICASSO GREY/PICASSO GREY_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-160/originals/PICASSO GREY_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-160/thumbnails/picasso-grey-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-160/picasso-grey-p2.webp
PICASSO GREY,VIT-60120-8.50-GLO-MAR-WHIT-160,glossy 4.zip,glossy 4/PICASSO GREY/PICASSO GREY_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-160/originals/PICASSO GREY_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-160/thumbnails/picasso-grey-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-160/picasso-grey-p3.webp
